"station_id","name","state","local_authority","latitude","longitude","existing_charger_count","proposed_charger_count","ac_charger_count","dc_charger_count","indoor_outdoor","status","data_as","source_name","source_url","source_record_id","retrieved_at_utc"
"mevnet-85","Kellie's Castle","PERAK","Majlis Daerah Batu Gajah","4.4751613","101.0874278","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","85","2026-07-26T09:23:16Z"
"mevnet-86","Lotus's Kampar","PERAK","Majlis Daerah Kampar","4.3352325","101.1543367","0","6","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","86","2026-07-26T09:23:16Z"
"mevnet-87","Kompleks Pelancongan Bagan Datoh","PERAK","Majlis Perbandaran Teluk Intan","3.9921874","100.7874152","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","87","2026-07-26T09:23:16Z"
"mevnet-88","Dewan Serbaguna Dato' Haji Abdullah Ahmad","PERAK","Majlis Perbandaran Teluk Intan","3.8964536","100.9358654","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","88","2026-07-26T09:23:16Z"
"mevnet-89","Billion Pasaraya (Hutan Melintang)","PERAK","Majlis Perbandaran Teluk Intan","3.8946754","100.9304479","0","3","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","89","2026-07-26T09:23:16Z"
"mevnet-90","Pejabat Daerah dan Tanah Batang Padang","PERAK","Majlis Daerah Tapah","4.1977293","101.2576637","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","90","2026-07-26T09:23:16Z"
"mevnet-91","Dewan Komuniti Chenderiang","PERAK","Majlis Daerah Tapah","4.260831","101.2333773","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","91","2026-07-26T09:23:16Z"
"mevnet-92","Petronas Sungkai","PERAK","Majlis Daerah Tapah","3.997993","101.310692","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","92","2026-07-26T09:23:16Z"
"mevnet-93","Petron Sungkai Southbound","PERAK","Majlis Daerah Tapah","3.9967013","101.3121401","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","93","2026-07-26T09:23:16Z"
"mevnet-94","Petron Batu 8 Changkat Jong","PERAK","Majlis Perbandaran Teluk Intan","3.9812365","101.1191877","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","94","2026-07-26T09:23:16Z"
"mevnet-95","PDM KAMPUNG SELABAK","PERAK","Majlis Perbandaran Teluk Intan","3.9744059","101.0497781","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","95","2026-07-26T09:23:16Z"
"mevnet-96","Segi Fresh Gopeng","PERAK","Majlis Daerah Kampar","4.4672399","101.1632255","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","96","2026-07-26T09:23:16Z"
"mevnet-97","Gopeng Glamping Park","PERAK","Majlis Daerah Kampar","4.4307353","101.1772242","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","97","2026-07-26T09:23:16Z"
"mevnet-98","Bagan Serai Market","PERAK","Majlis Daerah Kerian","5.011303","100.5410082","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","98","2026-07-26T09:23:16Z"
"mevnet-99","Bukit Merah Laketown Resort","PERAK","Majlis Daerah Kerian","4.9946034","100.6602999","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","99","2026-07-26T09:23:16Z"
"mevnet-100","Bukit Merah Laketown Waterpark","PERAK","Majlis Daerah Kerian","4.9966512","100.6591043","0","3","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","100","2026-07-26T09:23:16Z"
"mevnet-101","Arena Square Kuala Kangsar","PERAK","Majlis Perbandaran Kuala Kangsar","4.774147","100.9436897","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","101","2026-07-26T09:23:16Z"
"mevnet-102","Dewan Jubli Perak","PERAK","Majlis Perbandaran Kuala Kangsar","4.7741777","100.9398035","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","102","2026-07-26T09:23:16Z"
"mevnet-103","PETRONAS - Sungai Siput","PERAK","Majlis Perbandaran Kuala Kangsar","4.8073345","101.0931393","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","103","2026-07-26T09:23:16Z"
"mevnet-104","D'Village Victoria Bridge Hotel","PERAK","Majlis Perbandaran Kuala Kangsar","4.8372955","100.9644622","0","3","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","104","2026-07-26T09:23:16Z"
"mevnet-105","Universiti Pendidikan Sultan Idris","PERAK","Majlis Daerah Tanjung Malim","3.6867911","101.5256553","0","3","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","105","2026-07-26T09:23:16Z"
"mevnet-106","R&R Ulu Bernam (Southbound)","SELANGOR","Majlis Perbandaran Hulu Selangor","3.6637656","101.5194625","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","106","2026-07-26T09:23:16Z"
"mevnet-107","Pasir Salak Community College","PERAK","Majlis Daerah Perak Tengah","4.1375187","100.9092968","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","107","2026-07-26T09:23:16Z"
"mevnet-108","Dewan Serbaguna MDPT","PERAK","Majlis Daerah Perak Tengah","4.1835018","100.9440267","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","108","2026-07-26T09:23:16Z"
"mevnet-109","Lanai Cempaka Sari @ Parit","PERAK","Majlis Daerah Perak Tengah","4.4757338","100.9080756","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","109","2026-07-26T09:23:16Z"
"mevnet-110","Dewan Majlis Daerah Selama","PERAK","Majlis Daerah Selama","5.2084262","100.6954587","0","3","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","110","2026-07-26T09:23:16Z"
"mevnet-111","Shell","PERAK","Majlis Daerah Selama","5.2109974","100.6880701","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","111","2026-07-26T09:23:16Z"
"mevnet-112","Petronas Selama","PERAK","Majlis Daerah Selama","5.2136583","100.689185","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","112","2026-07-26T09:23:16Z"
"mevnet-113","Pasar Basah Sitiawan","PERAK","Majlis Perbandaran Manjung","4.2173603","100.6960893","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","113","2026-07-26T09:23:16Z"
"mevnet-114","TF Value-Mart Seri Manjung (Manjung Point)","PERAK","Majlis Perbandaran Manjung","4.2127195","100.6690758","0","3","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","114","2026-07-26T09:23:16Z"
"mevnet-115","PETRONAS Petrol Station (Taman Samudera)","PERAK","Majlis Perbandaran Manjung","4.1995587","100.6557603","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","115","2026-07-26T09:23:16Z"
"mevnet-116","Dataran Teluk Batik","PERAK","Majlis Perbandaran Manjung","4.1890301","100.6067327","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","116","2026-07-26T09:23:16Z"
"mevnet-117","Lumut Pangkor Ferry Jetty","PERAK","Majlis Perbandaran Manjung","4.236455","100.6325869","0","3","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","117","2026-07-26T09:23:16Z"
"mevnet-118","TF Value-Mart Taiping","PERAK","Majlis Perbandaran Taiping","4.8627874","100.7071591","0","3","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","118","2026-07-26T09:23:16Z"
"mevnet-119","Chalets - Matang Mangrove Forest Reserve","PERAK","Majlis Perbandaran Taiping","4.8434446","100.6336397","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","119","2026-07-26T09:23:16Z"
"mevnet-120","Meru Valley Golf & Country Club","PERAK","Majlis Bandaraya Ipoh","4.6511374","101.0572927","0","3","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","120","2026-07-26T09:23:16Z"
"mevnet-121","TF Value-Mart Ipoh South Precinct","PERAK","Majlis Bandaraya Ipoh","4.5486891","101.0918088","0","3","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","121","2026-07-26T09:23:16Z"
"mevnet-122","Petron Bandar Baru Tronoh","PERAK","Majlis Daerah Batu Gajah","4.4190819","100.9910646","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","122","2026-07-26T09:23:16Z"
"mevnet-123","Shell","PERAK","Majlis Daerah Batu Gajah","4.41814","100.9886751","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","123","2026-07-26T09:23:16Z"
"mevnet-124","Segi Fresh Simpang Pulai","PERAK","Majlis Daerah Batu Gajah","4.5280471","101.1272386","0","3","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","124","2026-07-26T09:23:16Z"
"mevnet-125","Perak Turf Club @ Equine Hospital","PERAK","Majlis Bandaraya Ipoh","4.5914016","101.0974111","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","125","2026-07-26T09:23:16Z"
"mevnet-126","Muzium Darul Ridzuan","PERAK","Majlis Bandaraya Ipoh","4.6045349","101.0780704","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","126","2026-07-26T09:23:16Z"
"mevnet-127","Bangunan Perak Darul Ridzuan","PERAK","Majlis Bandaraya Ipoh","4.605489","101.0786461","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","127","2026-07-26T09:23:16Z"
"mevnet-128","Mahkamah Tinggi Ipoh","PERAK","Majlis Bandaraya Ipoh","4.5984963","101.0751009","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","128","2026-07-26T09:23:16Z"
"mevnet-129","KTMB IPOH STATION","PERAK","Majlis Bandaraya Ipoh","4.5971525","101.0731921","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","129","2026-07-26T09:23:16Z"
"mevnet-130","UTC PERAK","PERAK","Majlis Bandaraya Ipoh","4.59584","101.08195","2","2","2","0","Indoor","Existing","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","130","2026-07-26T09:23:16Z"
"mevnet-131","Palm Hotel Ipoh","PERAK","Majlis Bandaraya Ipoh","4.579226","101.0627517","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","131","2026-07-26T09:23:16Z"
"mevnet-132","1969 Business Suites @Bandar Botani | Boutique Hotel in Ipoh","PERAK","Majlis Bandaraya Ipoh","4.5446722","101.1127912","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","132","2026-07-26T09:23:16Z"
"mevnet-133","Kelab Golf Briged Utara","PERAK","Majlis Bandaraya Ipoh","4.6538345","101.17894","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","133","2026-07-26T09:23:16Z"
"mevnet-134","Petron Chepor Indah","PERAK","Majlis Bandaraya Ipoh","4.704814","101.0915344","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","134","2026-07-26T09:23:16Z"
"mevnet-135","Meru Valley Golf & Country Club Driving Range","PERAK","Majlis Bandaraya Ipoh","4.6544611","101.0575343","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","135","2026-07-26T09:23:16Z"
"mevnet-136","Tanjung Rambutan Market","PERAK","Majlis Bandaraya Ipoh","4.6688102","101.156177","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","136","2026-07-26T09:23:16Z"
"mevnet-137","Wisma Msn Perak","PERAK","Majlis Bandaraya Ipoh","4.6084274","101.1001422","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","137","2026-07-26T09:23:16Z"
"mevnet-138","Silverlakes Village Outlet","PERAK","Majlis Daerah Batu Gajah","4.4633227","101.0540041","0","3","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","138","2026-07-26T09:23:16Z"
"mevnet-139","Petronas @ Jalan Simpang Pulai-Lojing","PERAK","Majlis Daerah Batu Gajah","4.5345524","101.141364","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","139","2026-07-26T09:23:16Z"
"mevnet-140","Kinta Golf Club","PERAK","Majlis Daerah Batu Gajah","4.4697628","101.0359497","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","140","2026-07-26T09:23:16Z"
"mevnet-141","PETRONAS Tmn Batu Gajah Perdana","PERAK","Majlis Daerah Batu Gajah","4.5037332","101.0230297","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","141","2026-07-26T09:23:16Z"
"mevnet-142","PETRONAS - Pengkalan Utama (NGV)","PERAK","Majlis Bandaraya Ipoh","4.5418109","101.0649688","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","142","2026-07-26T09:23:16Z"
"mevnet-143","Royal Perak Golf Club","PERAK","Majlis Bandaraya Ipoh","4.5877385","101.113974","0","3","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","143","2026-07-26T09:23:16Z"
"mevnet-144","Pantai Hospital Ipoh","PERAK","Majlis Bandaraya Ipoh","4.6034366","101.1196516","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","144","2026-07-26T09:23:16Z"
"mevnet-145","BHPetrol Kampung China","PERAK","Majlis Perbandaran Manjung","4.1873085","100.695139","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","145","2026-07-26T09:23:16Z"
"mevnet-146","PETRONAS Kampung Koh","PERAK","Majlis Perbandaran Manjung","4.189964","100.7027471","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","146","2026-07-26T09:23:16Z"
"mevnet-147","Seri Manjung Hospital","PERAK","Majlis Perbandaran Manjung","4.1855526","100.6618251","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","147","2026-07-26T09:23:16Z"
"mevnet-148","Petronas Aulong","PERAK","Majlis Perbandaran Taiping","4.8547682","100.72208","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","148","2026-07-26T09:23:16Z"
"mevnet-149","Caltex Assam Kumbang","PERAK","Majlis Perbandaran Taiping","4.8557472","100.7317553","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","149","2026-07-26T09:23:16Z"
"mevnet-150","Shell","PERAK","Majlis Perbandaran Kuala Kangsar","4.7720725","100.9192194","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","150","2026-07-26T09:23:16Z"
"mevnet-151","Caltex @ Kuala Kangsar","PERAK","Majlis Perbandaran Kuala Kangsar","4.772151","100.9236521","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","151","2026-07-26T09:23:16Z"
"mevnet-152","McDonald's Kuala Kangsar DT","PERAK","Majlis Perbandaran Kuala Kangsar","4.7720778","100.9328938","0","2","0","0","TM","Newly Proposed","6-Mar-23","PLANMalaysia MEVnet","https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d","152","2026-07-26T09:23:16Z"
