station_id,name,state,address,latitude,longitude,brand,indoor_outdoor,local_authority,power_kw,price_per_kwh,pile_label,connector_type,operational_state,source_name,source_url,source_record_id,data_as,source_status,data_type
mevnet-909,KUALA LUMPUR INTERNATIONAL AIRPORT 2,SELANGOR,"KUALA LUMPUR INTERNATIONAL AIRPORT 2, Majlis Perbandaran Sepang, SELANGOR",2.7447148,101.6851931,chargEV,Indoor,Majlis Perbandaran Sepang,11,0.90,Bay 01,Type 2,available,PLANMalaysia MEVnet + ChargeMY simulated pile,https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d,909,28-Jun-24,Existing,simulated_pile_assignment_prototype
mevnet-4296,(TRIAL PHASE) ELMINA LAKESIDE MALL,SELANGOR,"(TRIAL PHASE) ELMINA LAKESIDE MALL, Majlis Bandaraya Shah Alam, SELANGOR",3.18212729,101.5102251,chargEV,Outdoor,Majlis Bandaraya Shah Alam,120,1.20,Bay 01,CCS2,available,PLANMalaysia MEVnet + ChargeMY simulated pile,https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d,4296,31-Dec-24,Existing,simulated_pile_assignment_prototype
mevnet-3881,MKH BOULEVARD 2,SELANGOR,"MKH BOULEVARD 2, Majlis Perbandaran Kajang, SELANGOR",2.98745937,101.7912701,ParkEasy,Indoor,Majlis Perbandaran Kajang,11,0.90,Bay 01,Type 2,available,PLANMalaysia MEVnet + ChargeMY simulated pile,https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d,3881,15-Mar-24,Existing,simulated_pile_assignment_prototype
mevnet-1132,ONE CITY USJ,SELANGOR,"ONE CITY USJ, Majlis Bandaraya Subang Jaya, SELANGOR",3.0212221,101.5803981,chargEV,Indoor & Outdoor,Majlis Bandaraya Subang Jaya,50,1.20,Bay 01,CCS2,available,PLANMalaysia MEVnet + ChargeMY simulated pile,https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d,1132,31-Dec-24,Existing,simulated_pile_assignment_prototype
mevnet-874,PARADIGM MALL,SELANGOR,"PARADIGM MALL, Majlis Bandaraya Petaling Jaya, SELANGOR",3.1051171,101.5959701,chargEV,Indoor,Majlis Bandaraya Petaling Jaya,11,0.90,Bay 01,Type 2,available,PLANMalaysia MEVnet + ChargeMY simulated pile,https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d,874,31-Dec-23,Existing,simulated_pile_assignment_prototype
mevnet-1046,AUTO BAVARIA - BMW ARA DAMANSARA,SELANGOR,"AUTO BAVARIA - BMW ARA DAMANSARA, Majlis Bandaraya Petaling Jaya, SELANGOR",3.1145778,101.5699771,BMW,Indoor & Outdoor,Majlis Bandaraya Petaling Jaya,50,1.20,Bay 01,CCS2,available,PLANMalaysia MEVnet + ChargeMY simulated pile,https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d,1046,30-Aug-23,Existing,simulated_pile_assignment_prototype
mevnet-2257,R&R PERASING,TERENGGANU,"R&R PERASING, Majlis Perbandaran Kemaman, TERENGGANU",4.0185922,103.3139388,Gentari,Outdoor,Majlis Perbandaran Kemaman,50,1.35,Bay 01,CCS2,available,PLANMalaysia MEVnet + ChargeMY simulated pile,https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d,2257,20-May-25,Existing,simulated_pile_assignment_prototype
mevnet-2269,R&R Ajil West Bound,TERENGGANU,"R&R Ajil West Bound, Majlis Daerah Hulu Terengganu, TERENGGANU",5.1438235,103.0417702,Gentari,Outdoor,Majlis Daerah Hulu Terengganu,50,1.35,Bay 01,CCS2,available,PLANMalaysia MEVnet + ChargeMY simulated pile,https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d,2269,20-May-25,Existing,simulated_pile_assignment_prototype
mevnet-4203,PETRONAS RANTAU,TERENGGANU,"PETRONAS RANTAU, Majlis Perbandaran Kemaman, TERENGGANU",4.43869199,103.4495483,JomCharge,Outdoor,Majlis Perbandaran Kemaman,120,1.35,Bay 01,CCS2,available,PLANMalaysia MEVnet + ChargeMY simulated pile,https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d,4203,31-Oct-24,Existing,simulated_pile_assignment_prototype
mevnet-4237,MAYANG MALL,TERENGGANU,"MAYANG MALL, Majlis Bandaraya Kuala Terengganu, TERENGGANU",5.33688747,103.1442459,ChargeSini,Indoor,Majlis Bandaraya Kuala Terengganu,50,1.35,Bay 01,CCS2,available,PLANMalaysia MEVnet + ChargeMY simulated pile,https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d,4237,31-Dec-24,Existing,simulated_pile_assignment_prototype
mevnet-2070,KELAB GOLF REKREASI PETRONAS,TERENGGANU,"KELAB GOLF REKREASI PETRONAS, Majlis Perbandaran Kemaman, TERENGGANU",4.4560797,103.4459851,Gentari,Outdoor,Majlis Perbandaran Kemaman,120,1.20,Bay 01,CCS2,available,PLANMalaysia MEVnet + ChargeMY simulated pile,https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d,2070,15-Mar-24,Existing,simulated_pile_assignment_prototype
mevnet-2085,MYDIN GONG BADAK,TERENGGANU,"MYDIN GONG BADAK, Majlis Bandaraya Kuala Terengganu, TERENGGANU",5.35519816,103.0955364,ChargeSini,Indoor,Majlis Bandaraya Kuala Terengganu,120,1.35,Bay 01,CCS2,available,PLANMalaysia MEVnet + ChargeMY simulated pile,https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d,2085,1-Oct-24,Existing,simulated_pile_assignment_prototype
mevnet-2146,R&R PAKA WEST BOUND,TERENGGANU,"R&R PAKA WEST BOUND, Majlis Perbandaran Dungun, TERENGGANU",4.6473684,103.3435425,TNBX (GoToU),Outdoor,Majlis Perbandaran Dungun,50,1.20,Bay 01,CCS2,available,PLANMalaysia MEVnet + ChargeMY simulated pile,https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d,2146,5-Jul-23,Existing,simulated_pile_assignment_prototype
mevnet-2265,PRIMULA BEACH RESORT,TERENGGANU,"PRIMULA BEACH RESORT, Majlis Bandaraya Kuala Terengganu, TERENGGANU",5.3297341,103.150585,Others,Indoor,Majlis Bandaraya Kuala Terengganu,11,0.90,Bay 01,Type 2,available,PLANMalaysia MEVnet + ChargeMY simulated pile,https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d,2265,6-Mar-23,Existing,simulated_pile_assignment_prototype
mevnet-3929,MYDIN KUALA TERENGGANU,TERENGGANU,"MYDIN KUALA TERENGGANU, Majlis Bandaraya Kuala Terengganu, TERENGGANU",5.31138595,103.1309783,ChargeSini,Outdoor,Majlis Bandaraya Kuala Terengganu,50,1.35,Bay 01,CCS2,available,PLANMalaysia MEVnet + ChargeMY simulated pile,https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d,3929,1-Oct-24,Existing,simulated_pile_assignment_prototype
mevnet-3981,SHELL PAKA R&R NORTH,TERENGGANU,"SHELL PAKA R&R NORTH, Majlis Perbandaran Dungun, TERENGGANU",4.64724081,103.342303,Shell Recharge,Outdoor,Majlis Perbandaran Dungun,120,1.35,Bay 01,CCS2,available,PLANMalaysia MEVnet + ChargeMY simulated pile,https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d,3981,28-Jun-24,Existing,simulated_pile_assignment_prototype
mevnet-3484,SURIA KLCC,W.P. KUALA LUMPUR,"SURIA KLCC, Dewan Bandaraya Kuala Lumpur, W.P. KUALA LUMPUR",3.15774585,101.7121958,Gentari,Indoor,Dewan Bandaraya Kuala Lumpur,50,1.20,Bay 01,CCS2,available,PLANMalaysia MEVnet + ChargeMY simulated pile,https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d,3484,31-Oct-24,Existing,simulated_pile_assignment_prototype
mevnet-4438,SUNWAY VELOCITY TWO,W.P. KUALA LUMPUR,"SUNWAY VELOCITY TWO, Dewan Bandaraya Kuala Lumpur, W.P. KUALA LUMPUR",3.12823276,101.7251026,ChargeSini,Indoor,Dewan Bandaraya Kuala Lumpur,50,1.20,Bay 01,CCS2,available,PLANMalaysia MEVnet + ChargeMY simulated pile,https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d,4438,20-May-25,Existing,simulated_pile_assignment_prototype
mevnet-991,THE GARDENS MALL,W.P. KUALA LUMPUR,"THE GARDENS MALL, Dewan Bandaraya Kuala Lumpur, W.P. KUALA LUMPUR",3.118791,101.6759991,Gentari,Indoor,Dewan Bandaraya Kuala Lumpur,50,1.35,Bay 01,CCS2,available,PLANMalaysia MEVnet + ChargeMY simulated pile,https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d,991,20-May-25,Existing,simulated_pile_assignment_prototype
mevnet-1909,"THE EXCHANGE MALL, TRX",W.P. KUALA LUMPUR,"THE EXCHANGE MALL, TRX, Dewan Bandaraya Kuala Lumpur, W.P. KUALA LUMPUR",3.14264508,101.7181499,Gentari,Indoor,Dewan Bandaraya Kuala Lumpur,11,0.90,Bay 01,Type 2,available,PLANMalaysia MEVnet + ChargeMY simulated pile,https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d,1909,28-Jun-24,Existing,simulated_pile_assignment_prototype
mevnet-988,PAVILION BUKIT JALIL,W.P. KUALA LUMPUR,"PAVILION BUKIT JALIL, Dewan Bandaraya Kuala Lumpur, W.P. KUALA LUMPUR",3.0502636,101.671016,ParkEasy,Indoor,Dewan Bandaraya Kuala Lumpur,50,1.20,Bay 01,CCS2,available,PLANMalaysia MEVnet + ChargeMY simulated pile,https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d,988,31-Aug-24,Existing,simulated_pile_assignment_prototype
mevnet-1958,THE BEAT AT KIARA BAY,W.P. KUALA LUMPUR,"THE BEAT AT KIARA BAY, Dewan Bandaraya Kuala Lumpur, W.P. KUALA LUMPUR",3.2260814,101.6502654,Gentari,Outdoor,Dewan Bandaraya Kuala Lumpur,11,0.90,Bay 01,Type 2,available,PLANMalaysia MEVnet + ChargeMY simulated pile,https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d,1958,31-Oct-24,Existing,simulated_pile_assignment_prototype
mevnet-3527,SUNWAY VELOCITY MALL,W.P. KUALA LUMPUR,"SUNWAY VELOCITY MALL, Dewan Bandaraya Kuala Lumpur, W.P. KUALA LUMPUR",3.1278714,101.7248453,JomCharge,Indoor,Dewan Bandaraya Kuala Lumpur,11,0.90,Bay 01,Type 2,available,PLANMalaysia MEVnet + ChargeMY simulated pile,https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d,3527,31-Dec-24,Existing,simulated_pile_assignment_prototype
mevnet-997,PAVILION KUALA LUMPUR,W.P. KUALA LUMPUR,"PAVILION KUALA LUMPUR, Dewan Bandaraya Kuala Lumpur, W.P. KUALA LUMPUR",3.1489607,101.7134125,Shell Recharge,Indoor,Dewan Bandaraya Kuala Lumpur,50,1.35,Bay 01,CCS2,available,PLANMalaysia MEVnet + ChargeMY simulated pile,https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d,997,21-Oct-23,Existing,simulated_pile_assignment_prototype
mevnet-3355,AVENUE K SHOPPING MALL,W.P. KUALA LUMPUR,"AVENUE K SHOPPING MALL, Dewan Bandaraya Kuala Lumpur, W.P. KUALA LUMPUR",3.15958036,101.7134944,chargEV,Indoor,Dewan Bandaraya Kuala Lumpur,11,0.90,Bay 01,Type 2,available,PLANMalaysia MEVnet + ChargeMY simulated pile,https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d,3355,31-Dec-24,Existing,simulated_pile_assignment_prototype
mevnet-999,BERJAYA TIMES SQUARE,W.P. KUALA LUMPUR,"BERJAYA TIMES SQUARE, Dewan Bandaraya Kuala Lumpur, W.P. KUALA LUMPUR",3.1422,101.7107194,chargEV,Indoor & Outdoor,Dewan Bandaraya Kuala Lumpur,120,1.35,Bay 01,CCS2,available,PLANMalaysia MEVnet + ChargeMY simulated pile,https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d,999,5-Jul-23,Existing,simulated_pile_assignment_prototype
mevnet-520,Labuan Supermarket,W.P. LABUAN,"Labuan Supermarket, Perbadanan Labuan, W.P. LABUAN",5.2786497,115.2423736,MEVnet station,TM,Perbadanan Labuan,11,0.90,Bay 01,Type 2,available,PLANMalaysia MEVnet + ChargeMY simulated pile,https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d,520,6-Mar-23,Newly Proposed,simulated_pile_assignment_prototype
mevnet-521,Bataras Hypermarket Labuan,W.P. LABUAN,"Bataras Hypermarket Labuan, Perbadanan Labuan, W.P. LABUAN",5.2944856,115.2413933,MEVnet station,TM,Perbadanan Labuan,11,0.90,Bay 01,Type 2,available,PLANMalaysia MEVnet + ChargeMY simulated pile,https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d,521,6-Mar-23,Newly Proposed,simulated_pile_assignment_prototype
mevnet-522,Utama Jaya Superstore,W.P. LABUAN,"Utama Jaya Superstore, Perbadanan Labuan, W.P. LABUAN",5.2805974,115.2408461,MEVnet station,TM,Perbadanan Labuan,11,0.90,Bay 01,Type 2,available,PLANMalaysia MEVnet + ChargeMY simulated pile,https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d,522,6-Mar-23,Newly Proposed,simulated_pile_assignment_prototype
mevnet-523,UTC & Labuan Central Market,W.P. LABUAN,"UTC & Labuan Central Market, Perbadanan Labuan, W.P. LABUAN",5.2823345,115.2394252,MEVnet station,TM,Perbadanan Labuan,11,0.90,Bay 01,Type 2,available,PLANMalaysia MEVnet + ChargeMY simulated pile,https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d,523,6-Mar-23,Newly Proposed,simulated_pile_assignment_prototype
mevnet-524,Muzium Marin Labuan,W.P. LABUAN,"Muzium Marin Labuan, Perbadanan Labuan, W.P. LABUAN",5.2740511,115.2550111,MEVnet station,TM,Perbadanan Labuan,11,0.90,Bay 01,Type 2,available,PLANMalaysia MEVnet + ChargeMY simulated pile,https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d,524,6-Mar-23,Newly Proposed,simulated_pile_assignment_prototype
mevnet-525,Kompleks Ujana Kewangan,W.P. LABUAN,"Kompleks Ujana Kewangan, Perbadanan Labuan, W.P. LABUAN",5.2756766,115.2488585,MEVnet station,TM,Perbadanan Labuan,11,0.90,Bay 01,Type 2,available,PLANMalaysia MEVnet + ChargeMY simulated pile,https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d,525,6-Mar-23,Newly Proposed,simulated_pile_assignment_prototype
mevnet-526,PETRONAS - Jalan Tun Mustapha,W.P. LABUAN,"PETRONAS - Jalan Tun Mustapha, Perbadanan Labuan, W.P. LABUAN",5.3062304,115.2377761,MEVnet station,TM,Perbadanan Labuan,11,0.90,Bay 01,Type 2,available,PLANMalaysia MEVnet + ChargeMY simulated pile,https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d,526,6-Mar-23,Newly Proposed,simulated_pile_assignment_prototype
mevnet-527,Emporium Labuan,W.P. LABUAN,"Emporium Labuan, Perbadanan Labuan, W.P. LABUAN",5.2784421,115.2337758,MEVnet station,TM,Perbadanan Labuan,11,0.90,Bay 01,Type 2,available,PLANMalaysia MEVnet + ChargeMY simulated pile,https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d,527,6-Mar-23,Newly Proposed,simulated_pile_assignment_prototype
mevnet-528,Labuan International Golf Club,W.P. LABUAN,"Labuan International Golf Club, Perbadanan Labuan, W.P. LABUAN",5.2758519,115.1716495,MEVnet station,TM,Perbadanan Labuan,11,0.90,Bay 01,Type 2,available,PLANMalaysia MEVnet + ChargeMY simulated pile,https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d,528,6-Mar-23,Newly Proposed,simulated_pile_assignment_prototype
mevnet-529,Labuan Airport,W.P. LABUAN,"Labuan Airport, Perbadanan Labuan, W.P. LABUAN",5.2944376,115.2492503,MEVnet station,TM,Perbadanan Labuan,11,0.90,Bay 01,Type 2,available,PLANMalaysia MEVnet + ChargeMY simulated pile,https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d,529,6-Mar-23,Newly Proposed,simulated_pile_assignment_prototype
mevnet-4149,TAMARA RESIDENCE,W.P. PUTRAJAYA,"TAMARA RESIDENCE, Perbadanan Putrajaya, W.P. PUTRAJAYA",2.92696953,101.6803437,ChargeSini,Indoor,Perbadanan Putrajaya,11,0.90,Bay 01,Type 2,available,PLANMalaysia MEVnet + ChargeMY simulated pile,https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d,4149,1-Oct-24,Existing,simulated_pile_assignment_prototype
mevnet-2295,PUTRAJAYA INTERNATIONAL CONVENTION CENTRE,W.P. PUTRAJAYA,"PUTRAJAYA INTERNATIONAL CONVENTION CENTRE, Perbadanan Putrajaya, W.P. PUTRAJAYA",2.8939915,101.6770455,Gentari,Outdoor,Perbadanan Putrajaya,11,0.90,Bay 01,Type 2,available,PLANMalaysia MEVnet + ChargeMY simulated pile,https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d,2295,31-Dec-24,Existing,simulated_pile_assignment_prototype
mevnet-2297,PUTRAJAYA EQUESTRIAN PARK,W.P. PUTRAJAYA,"PUTRAJAYA EQUESTRIAN PARK, Perbadanan Putrajaya, W.P. PUTRAJAYA",2.89600134,101.6854789,Gentari,Outdoor,Perbadanan Putrajaya,11,0.90,Bay 01,Type 2,available,PLANMalaysia MEVnet + ChargeMY simulated pile,https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d,2297,31-Oct-24,Existing,simulated_pile_assignment_prototype
mevnet-2303,KOMPLEKS PERBADANAN PUTRAJAYA,W.P. PUTRAJAYA,"KOMPLEKS PERBADANAN PUTRAJAYA, Perbadanan Putrajaya, W.P. PUTRAJAYA",2.9176309,101.6842766,Gentari,Outdoor,Perbadanan Putrajaya,11,0.90,Bay 01,Type 2,available,PLANMalaysia MEVnet + ChargeMY simulated pile,https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d,2303,31-Dec-24,Existing,simulated_pile_assignment_prototype
mevnet-4279,PUTRAJAYA SENTRAL,W.P. PUTRAJAYA,"PUTRAJAYA SENTRAL, Perbadanan Putrajaya, W.P. PUTRAJAYA",2.93128973,101.6702618,Gentari,Indoor,Perbadanan Putrajaya,11,0.90,Bay 01,Type 2,available,PLANMalaysia MEVnet + ChargeMY simulated pile,https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d,4279,31-Dec-24,Existing,simulated_pile_assignment_prototype
mevnet-4443,TAMAN SAUJANA HIJAU,W.P. PUTRAJAYA,"TAMAN SAUJANA HIJAU, Perbadanan Putrajaya, W.P. PUTRAJAYA",2.96125508,101.6756323,Gentari,Outdoor,Perbadanan Putrajaya,11,0.90,Bay 01,Type 2,available,PLANMalaysia MEVnet + ChargeMY simulated pile,https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d,4443,20-May-25,Existing,simulated_pile_assignment_prototype
mevnet-2296,MARINA PUTRAJAYA,W.P. PUTRAJAYA,"MARINA PUTRAJAYA, Perbadanan Putrajaya, W.P. PUTRAJAYA",2.9011277,101.6709301,Gentari,Outdoor,Perbadanan Putrajaya,11,0.90,Bay 01,Type 2,available,PLANMalaysia MEVnet + ChargeMY simulated pile,https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d,2296,31-Dec-24,Existing,simulated_pile_assignment_prototype
mevnet-2309,DORSETT PUTRAJAYA,W.P. PUTRAJAYA,"DORSETT PUTRAJAYA, Perbadanan Putrajaya, W.P. PUTRAJAYA",2.9200597,101.6841146,Flexi Parking,Indoor,Perbadanan Putrajaya,11,0.90,Bay 01,Type 2,available,PLANMalaysia MEVnet + ChargeMY simulated pile,https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d,2309,1-Apr-24,Existing,simulated_pile_assignment_prototype
mevnet-2324,PULSE GRANDE HOTEL PUTRAJAYA,W.P. PUTRAJAYA,"PULSE GRANDE HOTEL PUTRAJAYA, Perbadanan Putrajaya, W.P. PUTRAJAYA",2.9428806,101.6999602,Others,Outdoor,Perbadanan Putrajaya,50,1.20,Bay 01,CCS2,available,PLANMalaysia MEVnet + ChargeMY simulated pile,https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d,2324,31-Dec-24,Existing,simulated_pile_assignment_prototype
mevnet-2329,DOUBLE TREE BY HILTON PUTRAJAYA,W.P. PUTRAJAYA,"DOUBLE TREE BY HILTON PUTRAJAYA, Perbadanan Putrajaya, W.P. PUTRAJAYA",2.900531,101.6694564,Others,Indoor,Perbadanan Putrajaya,11,0.90,Bay 01,Type 2,available,PLANMalaysia MEVnet + ChargeMY simulated pile,https://portaldev.planmalaysia.gov.my/portal/apps/dashboards/bba366dc3d144510bfd7cda771795f3d,2329,6-Mar-23,Existing,simulated_pile_assignment_prototype
